Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,50.0,50.0,100.0,100.0,100.0,80.0,15
Winter Warriors,80.0,60.0,100.0,60.0,75.0,75.0,24
Physical Chess 4,60.0,100.0,80.0,60.0,60.0,72.0,25
Global Squash 2,75.0,50.0,62.5,50.0,50.0,57.5,40
Royal Hong Kong Yacht Club Div 12,60.0,40.0,60.0,60.0,60.0,56.0,25
Star River 1,50.0,75.0,50.0,50.0,50.0,55.0,20
Hong Kong Football Club 12A,0.0,57.14285714285714,14.285714285714285,83.33333333333334,60.0,42.95238095238095,32
Hong Kong Football Club 12B,14.285714285714285,28.57142857142857,57.14285714285714,40.0,60.0,40.0,31
SKCSC Div 12,33.33333333333333,50.0,50.0,20.0,40.0,38.666666666666664,28
CSD Squash Team,66.66666666666666,0.0,33.33333333333333,0.0,0.0,19.999999999999996,17
Latecomers,50.0,0.0,0.0,0.0,0.0,10.0,17
