Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,17,15,2,81,66,19
RELAY 1,17,12,5,68,56,29
Banbil,16,10,6,61,51,29
United Services Recreation Club 3,16,11,5,60,49,31
Sha Tin 4,16,4,12,32,29,51
Bravo D10,16,4,12,31,27,53
Craigengower Cricket Club,16,1,15,8,7,73
