Home Team,Away Team,Venue,Match Week,Date
Winter Warriors,North District Sports Association 1,HK Squash Centre,21,2025-04-02
South China Athletic Association,Alpha CUHK,HK Squash Centre,22,2025-04-09
ZOMA,Hong Kong Football Club 12B,Cornwall Street Squash Centre,22,2025-04-09
Latecomers,Star River 2,HK Squash Centre,22,2025-04-09
North District Sports Association 1,Hong Kong Football Club 12A,Cornwall Street Squash Centre,22,2025-04-09
Winter Warriors,CSD Squash Team,HK Squash Centre,22,2025-04-09
Sea Bear,Hong Kong Racketlon Assoication 2,Cornwall Street Squash Centre,22,2025-04-09
