Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club L1A,33.33333333333333,83.33333333333334,83.33333333333334,66.66666666666667,18
JESSICA L1,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,18
Kowloon Cricket Club L1B,50.0,66.66666666666666,50.0,55.55555555555555,18
Hong Kong Football Club L1,60.0,20.0,40.0,40.0,15
Hong Kong Cricket Club L1,40.0,0.0,0.0,13.333333333333334,15
