Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Squash Club 3,6,6,0,35,29,1,0,1,0,1
North District Sports Association 1,6,4,2,24,20,10,0,2,0,0
Arctic Circle,5,4,1,17,13,12,0,1,0,0
Craigengower Cricket Club,4,3,1,16,13,7,1,0,0,0
Star River 2,5,2,3,11,9,16,0,0,0,0
MM Squash,5,2,3,10,9,16,3,0,1,0
X-Alpha 5,5,1,4,10,9,16,0,0,0,0
Squashathon SocGen,5,1,4,9,8,17,0,0,0,0
Greenfield,5,0,5,5,5,20,0,0,0,0
