Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club L3,5,4,1,16,12,8,0,1,0,0
JESSICA L3,4,3,1,15,12,4,0,0,0,0
Hong Kong Football Club L3B,5,2,3,11,9,11,2,0,0,0
Hong Kong Football Club L3A,5,2,3,11,9,11,0,1,0,0
Hong Kong Football Club L3C,5,1,4,7,6,14,0,0,0,0
