Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club L1A,5,4,1,14,10,5,0,0,0,0
JESSICA L1,5,3,2,11,8,7,0,1,0,0
Hong Kong Football Club L1,5,2,3,11,9,6,0,0,0,0
Kowloon Cricket Club L1B,5,2,3,8,6,9,0,0,0,0
Hong Kong Cricket Club L1,4,1,3,4,3,9,1,0,0,0
