Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
BOSS,100.0,100.0,100.0,100.0,100.0,100.0,5
Star River 1,0.0,100.0,100.0,100.0,100.0,80.0,5
Invader Squash,100.0,0.0,0.0,100.0,100.0,60.0,5
Kinetic 3,0.0,0.0,100.0,100.0,100.0,60.0,5
Sha Tin 5,100.0,100.0,0.0,100.0,0.0,60.0,5
Global Squash 2,100.0,100.0,0.0,0.0,0.0,40.0,5
The Squash Club 3,0.0,0.0,100.0,0.0,100.0,40.0,5
i-Mask Advance Squash Club 4,0.0,100.0,100.0,0.0,0.0,40.0,5
Hong Kong Cricket Club 7,100.0,0.0,0.0,0.0,0.0,20.0,5
Tuen Mun Squash Club,0.0,0.0,0.0,0.0,0.0,0.0,5
