Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 14,100.0,0.0,100.0,100.0,100.0,80.0,5
North District Sports Association 2,100.0,100.0,100.0,0.0,100.0,80.0,5
The Squash Club 4,100.0,100.0,100.0,0.0,0.0,60.0,4
RELAY 2,50.0,100.0,0.0,50.0,50.0,50.0,10
Ladies Recreation Club Div 14,0.0,0.0,100.0,0.0,100.0,40.0,7
8 Virtues + 1,0.0,100.0,0.0,100.0,0.0,40.0,4
Royal Hong Kong Yacht Club Div 14,0.0,0.0,100.0,0.0,100.0,40.0,5
Physical Chess 5,0.0,100.0,0.0,100.0,0.0,40.0,5
TKO Junior 1,0.0,0.0,0.0,0.0,0.0,0.0,5
TNG 3,0.0,0.0,0.0,0.0,0.0,0.0,6
Squash-On,0.0,0.0,0.0,0.0,0.0,0.0,3
Fusion Squash Club 4,0.0,0.0,0.0,0.0,0.0,0.0,9
