Team Name,Home,Average Home Score,Average Away Score,home_away_diff
HKIS Div 13,HK Squash Centre,5.0,1.75,3.25
i-Mask Advance Squash Club 6,HK Squash Centre,3.5,1.25,2.25
Bravo D13,Yuen Long Jockey Club Squash Courts,3.25,2.0,1.25
NEXUS 3,Cornwall Street Squash Centre,2.3333333333333335,2.0,0.3333333333333335
i-Mask Advance Squash Club 7,Cornwall Street Squash Centre,2.5,2.3333333333333335,0.16666666666666652
Smart Squash 3,Cornwall Street Squash Centre,3.0,3.3333333333333335,-0.3333333333333335
Smart Squash 2,Cornwall Street Squash Centre,3.3333333333333335,4.0,-0.6666666666666665
Vitality Squash 2,HK Squash Centre,1.6666666666666667,3.0,-1.3333333333333333
JSA 1,HK Squash Centre,1.5,4.0,-2.5
