Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Squashathon Zero,Cornwall Street Squash Centre,4.0,0.0,4.0
TOMCAT,Cornwall Street Squash Centre,4.0,3.0,1.0
Kinetic 2,Yuen Long Jockey Club Squash Courts,2.4,1.5,0.8999999999999999
Physical Chess 3,Cornwall Street Squash Centre,4.5,4.0,0.5
Sha Tin 3,Cornwall Street Squash Centre,3.5,3.0,0.5
i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,4.5,4.0,0.5
LONGVIEW,Kwun Chung Sports Centre,0.0,0.2,-0.2
