Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Football Club 4,9,7,2,38,0,0,0,0,31,14
Smart Squash 1,9,7,2,34,0,2,0,0,27,18
PERRIER SERGIO TACCHINI KCC 4,9,6,3,29,0,3,0,0,23,22
Friend Club 1,9,4,5,26,0,0,0,0,22,23
Hong Kong Cricket Club 4,9,4,5,25,0,1,0,0,21,24
TNGX,9,3,6,25,1,3,0,0,22,23
Spark 1,9,3,6,21,8,0,0,0,18,27
HEAD SHATIN 1,9,2,7,18,0,0,0,0,16,29
