Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
HKCC TUESDAY NIGHT ROCKERS,10,9,1,45,0,0,0,0,36,14
Greenfield,10,8,2,45,0,0,0,4,37,13
ZOMA,10,8,2,42,0,2,0,2,34,16
The Zero Squash Club D15,10,6,4,41,0,5,0,0,35,15
HEAD SHATIN 4,10,5,5,31,0,5,0,0,26,24
Invader Squash,10,5,5,31,0,0,0,0,26,24
Kinetic 5,9,4,5,24,0,0,0,5,20,25
Star River 3,10,2,8,15,0,0,0,0,13,37
7NT,9,1,8,10,1,2,0,0,9,36
HKFS,10,1,9,-1,13,0,11,0,9,41
