Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Bravo,9,6,3,36,0,0,0,0,30,15
Hong Kong Racquets Club,10,6,4,33,1,5,0,3,27,23
SKCSC,8,5,3,32,0,0,0,0,27,13
PSC 2,8,5,3,30,0,2,0,0,25,15
i-Mask Advance Squash Club 10,8,4,4,26,1,5,0,0,22,18
DS,9,2,7,12,11,0,0,0,10,35
Rovers,8,2,6,8,0,1,3,0,9,31
