Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Cricket Club 10,9,9,0,40,0,0,0,0,31,14
Alpha CUHK 1,7,6,1,33,0,0,0,0,27,8
Hong Kong Football Club 10,9,6,3,33,0,0,0,1,27,18
Xavier,7,4,3,24,0,0,0,0,20,15
United Services Recreation Club 3,8,4,4,23,0,0,0,0,19,21
The Squash Club,7,2,5,16,0,0,0,0,14,21
i-Mask Advance Squash Club 6,6,1,5,13,0,0,0,0,12,18
Perrier,7,1,6,12,0,0,1,1,12,23
Royal Hong Kong Yacht Club 10,8,1,7,8,0,0,1,0,8,32
