Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
PERRIER SERGIO TACCHINI KCC 3,9,7,2,42,0,4,0,0,35,10
Young Player 3,10,7,3,38,0,5,0,3,31,19
Hong Kong Football Club 3A,10,6,4,32,0,4,0,2,26,24
United Services Recreation Club - FWD 1,8,6,2,31,0,0,2,0,27,13
Hong Kong Football Club 3B,8,4,4,28,0,0,0,1,24,16
i-Mask Advance Squash Club 1,8,0,8,5,7,0,3,0,8,32
Raptors,9,1,8,4,6,0,1,0,4,41
