Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
Hong Kong Football Club 8A,9,9,0,45,0,0,0,1,36,9
Hong Kong Cricket Club 8,9,6,3,33,0,0,0,0,27,18
PERRIER SERGIO TACCHINI KCC 6,8,6,2,33,0,0,0,0,27,13
Hong Kong Football Club 8B,10,4,6,31,0,0,0,0,27,23
HEAD SHATIN 3,9,2,7,17,0,2,0,0,15,30
i-Mask Advance Squash Club 5,9,0,9,2,2,0,1,0,3,42
