Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
PERRIER SERGIO TACCHINI KCC 5,9,9,0,46,0,0,0,0,37,8
Hong Kong Football Club 5,9,6,3,35,0,5,0,1,29,16
A Squash 1A,9,6,3,31,8,0,0,0,25,20
Howards Folly Wine LRC Div 5,9,4,5,30,0,1,0,0,26,19
i-Mask Advance Squash Club 2,8,4,4,25,0,1,0,0,21,19
A Squash 1B,8,4,4,22,3,4,1,0,19,21
Physical Chess 1,9,3,6,21,0,1,0,0,18,27
TNG 1,9,4,5,20,1,0,1,0,17,28
Smart Squash 2,10,0,10,8,0,0,0,1,8,42
