Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
TOMCAT,11,8,3,45,1,1,0,0,37,18
Studio Pro,11,8,3,44,0,3,0,0,36,19
TNG 2,11,6,5,38,0,6,0,0,32,23
Kinetic 2,11,6,5,37,0,0,0,0,31,24
Revolution,11,6,5,30,1,0,0,0,24,31
Vitality Squash 1,11,4,7,28,4,2,0,0,24,31
i-Mask Advance Squash Club 8,11,3,8,23,11,1,0,0,20,35
Yuen Long JR 2,11,3,8,19,2,6,0,0,16,39
