Team,Played,Won,Lost,Points,CRs Given,CRs Received,WOs Given,WOs Received,Rubbers For,Rubbers Against
PERRIER SERGIO TACCHINI KCC 1,9,7,2,28,0,0,0,0,21,6
Food Angel,9,5,4,20,0,0,0,0,15,12
Young Player 1B,9,4,5,15,0,2,0,0,11,16
Hong Kong Football Club 1,8,3,5,13,2,0,0,0,10,14
Young Player 1A,9,3,6,12,0,0,0,0,9,18
