Home Team,Away Team,Venue,Match Week,Date
Squashathon Junior,Happy Squash 5,Cornwall Street Squash Centre,13,2026-02-07
RC,Vitality Squash 3,HK Squash Centre,13,2026-02-07
NEXUS 4,Dream Catchers,Cornwall Street Squash Centre,13,2026-02-07
TKO Junior 2,Electrify Squash Div 15,Cornwall Street Squash Centre,13,2026-02-07
