Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club L2,13,12,1,52,40,12,0,0,0,2
Hong Kong Football Club L2B,13,11,2,46,35,17,0,1,0,0
JESSICA L2,13,7,6,43,36,16,1,1,0,0
Hong Kong Football Club L2A,13,3,10,25,22,30,1,0,0,0
Hong Kong Cricket Club L2,13,3,10,15,12,40,0,1,0,0
Hong Kong Football Club L2C,13,3,10,12,11,41,1,0,2,0
