Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
United Services Recreation Club M4,13,10,3,55,45,20,0,0,0,0
SKCSC,13,10,3,52,42,23,0,0,0,0
Hong Kong Football Club M4A,13,8,5,49,41,24,0,0,0,0
Hong Kong Football Club M4B,13,7,6,42,35,30,0,0,0,0
Royal Hong Kong Yacht Club M4,13,7,6,38,31,34,0,1,0,0
WAKO,13,6,7,37,31,34,0,0,0,0
Hong Kong Club Blue,13,3,10,25,22,43,0,1,0,0
Bolton,13,1,12,14,13,52,2,0,0,0
