Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club Div 15,11,9,2,48,39,16,0,3,0,0
Squashathon One,11,8,3,43,35,20,1,5,0,0
Physical Chess 5,11,7,4,37,30,25,1,3,0,0
Hong Kong Cricket Club 8,12,3,9,30,27,33,1,3,0,0
HKIS Div 15,11,5,6,28,23,32,5,0,0,2
United Services Recreation Club 4,11,5,6,28,25,30,2,0,2,0
Sha Tin 7,11,2,9,18,16,39,4,0,0,0
