Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,12,11,1,59,48,12,0,5,0,0
RELAY 2,13,9,4,53,44,21,0,8,0,0
Squash-On,13,9,4,47,38,26,3,4,0,1
Squashathon MeGa,13,6,6,35,29,33,6,5,0,0
Fusion Squash Club 3,13,5,8,35,30,35,0,11,0,0
TNG 3,12,5,7,26,23,37,2,1,0,0
i-Mask Advance Squash Club 6,12,3,9,23,20,40,9,5,0,0
Serve - Ivors,12,1,10,14,14,42,19,0,1,0
