Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
CSD Squash Team,33.33333333333334,75.0,0.0,0.0,0.0,21.666666666666668
Star River 1,33.33333333333333,33.33333333333334,33.33333333333334,66.66666666666667,-66.66666666666666,20.0
Latecomers,50.0,0.0,0.0,0.0,0.0,10.0
Hong Kong Football Club 12A,0.0,-33.33333333333333,66.66666666666667,0.0,-16.666666666666657,3.3333333333333357
Hong Kong Football Club 12B,25.0,25.0,0.0,16.66666666666667,-66.66666666666666,7.105427357601002e-15
Royal Hong Kong Yacht Club Div 12,-25.0,25.0,25.0,-50.0,0.0,-5.0
Sha Tin 5,-33.33333333333333,0.0,-66.66666666666667,-33.33333333333334,0.0,-26.666666666666657
Winter Warriors,33.33333333333334,-33.33333333333333,-66.66666666666667,0.0,-100.0,-33.33333333333333
Global Squash 2,-75.0,25.0,-75.0,25.0,-75.0,-35.0
SKCSC Div 12,-25.0,-75.0,-50.0,-33.33333333333333,-41.66666666666666,-44.99999999999999
Physical Chess 4,-41.66666666666667,-100.0,-100.0,-75.0,-25.0,-68.33333333333334
