Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
TKO Junior 1,25.0,0.0,50.0,50.0,100.0,45.0
Squash-On,66.66666666666666,50.0,33.33333333333333,66.66666666666666,0.0,43.33333333333333
Ladies Recreation Club Div 14,50.0,75.0,33.33333333333334,25.0,-16.66666666666667,33.33333333333333
TNG 3,50.0,66.66666666666667,66.66666666666667,-66.66666666666666,33.33333333333334,30.000000000000007
Physical Chess 5,40.0,-40.0,80.0,-20.0,80.0,28.0
Royal Hong Kong Yacht Club Div 14,-16.666666666666657,16.66666666666667,33.33333333333334,33.33333333333334,33.33333333333334,20.000000000000014
Fusion Squash Club 4,33.33333333333333,0.0,33.33333333333333,0.0,0.0,13.333333333333332
The Squash Club 4,0.0,0.0,16.666666666666657,25.0,16.66666666666667,11.666666666666664
RELAY 2,8.333333333333329,-16.66666666666667,33.33333333333333,50.0,-50.0,5.0
8 Virtues + 1,6.666666666666657,-30.0,-20.0,75.0,-66.66666666666666,-7.0
North District Sports Association 2,0.0,0.0,-50.0,50.0,-100.0,-20.0
Hong Kong Football Club 14,0.0,0.0,-50.0,-75.0,-33.33333333333334,-31.66666666666667
