Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
JESSICA L2 [withdrawal],0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club L2A,-16.666666666666657,-50.0,0.0,-50.0,-29.166666666666664
Kowloon Cricket Club L2B,-66.66666666666667,-33.33333333333334,-33.33333333333334,0.0,-33.33333333333334
Hong Kong Cricket Club L2,-75.0,-50.0,-16.66666666666667,-16.66666666666667,-39.583333333333336
Hong Kong Football Club L2B,66.66666666666667,-100.0,-100.0,-33.33333333333333,-41.66666666666666
Kowloon Cricket Club L2A,100.0,-100.0,-100.0,-100.0,-50.0
