Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc
Hong Kong Football Club M1A,33.33333333333334,-16.666666666666657,0.0,5.555555555555557
Hong Kong Cricket Club M1A,50.0,-50.0,0.0,0.0
Squashathon M+,0.0,0.0,0.0,0.0
Hong Kong Cricket Club M1B,-33.33333333333333,-50.0,0.0,-27.777777777777768
Hong Kong Football Club M1B,0.0,-100.0,0.0,-33.33333333333333
