Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Squashathon Ladies,75.0,66.66666666666666,50.0,66.66666666666666,64.58333333333333
Hong Kong Football Club L4,66.66666666666666,33.33333333333333,0.0,50.0,37.5
Kwai Tsing District Squash Club L4,33.33333333333334,-33.33333333333333,-16.666666666666664,83.33333333333334,16.66666666666667
JESSICA Mochis,33.33333333333333,33.33333333333334,0.0,0.0,16.666666666666657
Hong Kong Cricket Club Rockettes,33.33333333333333,-33.33333333333333,0.0,0.0,0.0
Hong Kong Football Club JSA,-33.33333333333333,16.66666666666667,-16.666666666666657,16.66666666666667,-4.166666666666657
JESSICA L4,-33.33333333333333,0.0,-33.33333333333334,-33.33333333333334,-25.0
Hong Kong Cricket Club L4,16.666666666666657,-66.66666666666667,-100.0,0.0,-37.5
The Squash Club L4,0.0,-50.0,-100.0,-50.0,-50.0
