Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M2B,40.0,100.0,60.0,66.66666666666666,66.66666666666666,18
Hong Kong Football Club M2A,80.0,20.0,80.0,80.0,65.0,20
Hong Kong Cricket Club M2B,40.0,80.0,40.0,60.0,55.0,20
Hong Kong Cricket Club M2A,40.0,20.0,80.0,40.0,45.0,20
Ladies Recreation Club M2A,100.0,20.0,0.0,25.0,36.25,19
Ladies Recreation Club M2B,0.0,60.0,40.0,25.0,31.25,19
