Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club Rockettes,40.0,100.0,40.0,60.0,15
Hong Kong Football Club L3C,80.0,60.0,40.0,60.0,15
Hong Kong Football Club L3B,100.0,20.0,40.0,53.333333333333336,15
i-Mask Advance Squash Club L3,40.0,40.0,80.0,53.333333333333336,15
JESSICA L3,20.0,60.0,40.0,40.0,15
Hong Kong Football Club L3A,20.0,20.0,60.0,33.333333333333336,15
