Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Football Club 8,Kirpalani Shaun (16),Ramachandran Arjun (13),Ramachandran Arjun (86.7%)
Kinetic 2,Lo Ching Yin (13),"Lo Ching Yin, Chan Ching Long, Ling Yau Hang, Law Tsz Long, Lam Dennis Wun Cheung (3)",Shea Chi Hang (33.3%)
Ladies Recreation Club Div 8,Rach Duncan Ai (17),Rach Duncan Ai (16),Rach Duncan Ai (94.1%)
Physical Chess 3,Tung Chun Keung Anson (12),Leung Sek Ho Kelvin (6),Lee Darren Ching Him (62.5%)
Sha Tin 3,Cheung Ringo Hon Lam (16),Chan Hoi Hei (12),"Cheung Wai Kwong, Yap Yau Kwan, Sze Wai Kat (100.0%)"
Squashathon Zero,"Cheng Chun Yin, Ng Terry Ka Ming (13)",Chan Muk Kan (8),Chan Muk Kan (80.0%)
Striving Squash,"Lam Yuen Sarm, Lip Tsz Ho (13)",Lam Yuen Sarm (13),Lam Yuen Sarm (100.0%)
TOMCAT,Poon Hing Keung (13),"Chau Po Yin, Poon Hing Keung (7)",Chau Po Yin (63.6%)
i-Mask Advance Squash Club 2,Chan Hei Ching Boris (16),Au Wai Lun (11),Au Wai Lun (78.6%)
