Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 4,18,15,3,80,66,24,1,28,1,1
Smart Squash 1,18,14,4,77,64,26,3,16,1,0
Happy Squash 3,18,10,8,62,52,38,1,31,0,2
TNG 1,18,10,8,55,46,44,15,20,0,0
Vitality Squash 1,18,5,13,32,28,62,30,12,1,0
Fusion Squash Club 2,18,0,18,14,14,76,58,1,0,0
