Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,16,13,3,72,59,21,0,1,0,2
i-Mask Advance Squash Club 2,15,13,2,69,56,19,1,1,0,0
Squashathon Zero,15,10,5,58,48,27,0,1,0,0
Physical Chess 3,15,9,6,51,42,33,2,1,0,0
TOMCAT,16,4,12,31,27,53,3,1,1,0
Kinetic 2,15,4,11,31,27,48,1,8,0,0
LONGVIEW,14,0,14,5,6,64,6,0,1,0
