Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club M3,15,14,1,74,60,15,0,0,0,0
Hong Kong Football Club M3A,16,11,5,71,60,20,0,2,0,0
Hong Kong Cricket Club M3,15,9,6,56,47,28,2,2,0,0
Hong Kong Football Club M3B,15,10,5,51,41,34,0,1,0,0
Royal Hong Kong Yacht Club M3,15,6,9,39,33,42,0,0,0,0
Titlows Squash Master,16,2,14,17,15,65,0,7,0,0
OSF,16,2,14,16,14,66,10,0,0,0
