Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Tuen Mun Squash Club,Cornwall Street Squash Centre,4.0,1.6666666666666667,2.333333333333333
HKCC Tuesday Night Rockers,Hong Kong Cricket Club,3.2857142857142856,1.6,1.6857142857142855
The Squash Club 3,Cornwall Street Squash Centre,4.0,2.5,1.5
Global Squash 2,Harbour Road Sports Centre,3.0,2.3333333333333335,0.6666666666666665
BOSS,Cornwall Street Squash Centre,3.5,3.0,0.5
Invader Squash,Harbour Road Sports Centre,1.5,1.0,0.5
7NT,Cornwall Street Squash Centre,2.0,1.6666666666666667,0.33333333333333326
Kinetic 3,HK Squash Centre,2.8333333333333335,2.6666666666666665,0.16666666666666696
Star River 1,Cornwall Street Squash Centre,2.6666666666666665,2.5,0.16666666666666652
Sha Tin 5,Cornwall Street Squash Centre,3.0,4.0,-1.0
i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,2.0,3.5,-1.5
