Team Name,Home,Average Home Score,Average Away Score,home_away_diff
United Services Recreation Club 2,United Services Recreation Club,3.857142857142857,2.3333333333333335,1.5238095238095237
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.5,2.4,1.1
Global Squash 1,HK Squash Centre,2.3333333333333335,1.6666666666666667,0.6666666666666667
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.4,3.8333333333333335,0.5666666666666669
Hong Kong Cricket Club 4,Hong Kong Cricket Club,3.0,2.5,0.5
Social Squash Team,HK Squash Centre,1.1666666666666667,1.0,0.16666666666666674
Hong Kong Football Club 6C,Hong Kong Football Club,2.75,2.6,0.1499999999999999
Friend Club 3,Cornwall Street Squash Centre,1.5,1.7142857142857142,-0.2142857142857142
Hong Kong Football Club 6B,Hong Kong Football Club,2.2,2.6,-0.3999999999999999
Hong Kong Football Club 6A,Hong Kong Football Club,2.0,2.8,-0.7999999999999998
