Home Team,Away Team,Venue,Match Week,Date
Hong Kong Football Club 6B,Global Squash 1,Hong Kong Football Club,10,2026-01-05
Hong Kong Football Club 6A,Ladies Recreation Club Div 6,Hong Kong Football Club,10,2026-01-05
Electrify Squash Div 6,Kowloon Cricket Club 6B,HK Squash Centre,10,2026-01-05
X-Alpha 3,Fusion Squash Club 1,Cornwall Street Squash Centre,10,2026-01-05
Kowloon Cricket Club 6A,Hong Kong Cricket Club D6,Kowloon Cricket Club,10,2026-01-05
Uncles,Hong Kong Football Club 6C,Cornwall Street Squash Centre,10,2026-01-05
Electrify Squash Div 6,Hong Kong Football Club 6B,HK Squash Centre,11,2026-01-12
X-Alpha 3,Hong Kong Football Club 6A,Cornwall Street Squash Centre,11,2026-01-12
Kowloon Cricket Club 6A,Global Squash 1,Kowloon Cricket Club,11,2026-01-12
Uncles,Ladies Recreation Club Div 6,Cornwall Street Squash Centre,11,2026-01-12
Hong Kong Football Club 6C,Kowloon Cricket Club 6B,Hong Kong Football Club,11,2026-01-12
Hong Kong Cricket Club D6,Fusion Squash Club 1,Hong Kong Cricket Club,11,2026-01-12
Global Squash 1,Electrify Squash Div 6,HK Squash Centre,12,2026-01-19
Ladies Recreation Club Div 6,X-Alpha 3,Cornwall Street Squash Centre,12,2026-01-19
Fusion Squash Club 1,Uncles,HK Squash Centre,12,2026-01-19
Hong Kong Cricket Club D6,Hong Kong Football Club 6C,Hong Kong Cricket Club,12,2026-01-19
Hong Kong Football Club 6B,Hong Kong Football Club 6A,Hong Kong Football Club,12,2026-01-19
Kowloon Cricket Club 6B,Kowloon Cricket Club 6A,Kowloon Cricket Club,12,2026-01-19
Hong Kong Football Club 6B,Kowloon Cricket Club 6B,Hong Kong Football Club,13,2026-01-26
Fusion Squash Club 1,Ladies Recreation Club Div 6,HK Squash Centre,13,2026-01-26
Hong Kong Cricket Club D6,Global Squash 1,Hong Kong Cricket Club,13,2026-01-26
Uncles,Electrify Squash Div 6,Cornwall Street Squash Centre,13,2026-01-26
X-Alpha 3,Kowloon Cricket Club 6A,Cornwall Street Squash Centre,13,2026-01-26
Hong Kong Football Club 6C,Hong Kong Football Club 6A,Hong Kong Football Club,13,2026-01-26
Hong Kong Cricket Club D6,Uncles,Hong Kong Cricket Club,14,2026-02-02
Kowloon Cricket Club 6A,Fusion Squash Club 1,Kowloon Cricket Club,14,2026-02-02
X-Alpha 3,Kowloon Cricket Club 6B,Cornwall Street Squash Centre,14,2026-02-02
Electrify Squash Div 6,Ladies Recreation Club Div 6,HK Squash Centre,14,2026-02-02
Hong Kong Football Club 6A,Global Squash 1,Hong Kong Football Club,14,2026-02-02
Hong Kong Football Club 6B,Hong Kong Football Club 6C,Hong Kong Football Club,14,2026-02-02
Fusion Squash Club 1,Hong Kong Football Club 6B,HK Squash Centre,15,2026-02-09
Kowloon Cricket Club 6B,Hong Kong Cricket Club D6,Kowloon Cricket Club,15,2026-02-09
Hong Kong Football Club 6C,Ladies Recreation Club Div 6,Hong Kong Football Club,15,2026-02-09
Uncles,Global Squash 1,Cornwall Street Squash Centre,15,2026-02-09
Kowloon Cricket Club 6A,Hong Kong Football Club 6A,Kowloon Cricket Club,15,2026-02-09
X-Alpha 3,Electrify Squash Div 6,Cornwall Street Squash Centre,15,2026-02-09
Hong Kong Football Club 6B,X-Alpha 3,Hong Kong Football Club,16,2026-03-02
Electrify Squash Div 6,Kowloon Cricket Club 6A,HK Squash Centre,16,2026-03-02
Hong Kong Football Club 6A,Uncles,Hong Kong Football Club,16,2026-03-02
Global Squash 1,Hong Kong Football Club 6C,HK Squash Centre,16,2026-03-02
Hong Kong Cricket Club D6,Ladies Recreation Club Div 6,Hong Kong Cricket Club,16,2026-03-02
Kowloon Cricket Club 6B,Fusion Squash Club 1,Kowloon Cricket Club,16,2026-03-02
Hong Kong Cricket Club D6,Hong Kong Football Club 6B,Hong Kong Cricket Club,17,2026-03-09
Hong Kong Football Club 6C,Fusion Squash Club 1,Hong Kong Football Club,17,2026-03-09
Uncles,Kowloon Cricket Club 6B,Cornwall Street Squash Centre,17,2026-03-09
Kowloon Cricket Club 6A,Ladies Recreation Club Div 6,Kowloon Cricket Club,17,2026-03-09
X-Alpha 3,Global Squash 1,Cornwall Street Squash Centre,17,2026-03-09
Electrify Squash Div 6,Hong Kong Football Club 6A,HK Squash Centre,17,2026-03-09
Hong Kong Football Club 6B,Kowloon Cricket Club 6A,Hong Kong Football Club,18,2026-03-16
X-Alpha 3,Uncles,Cornwall Street Squash Centre,18,2026-03-16
Hong Kong Football Club 6C,Electrify Squash Div 6,Hong Kong Football Club,18,2026-03-16
Hong Kong Football Club 6A,Hong Kong Cricket Club D6,Hong Kong Football Club,18,2026-03-16
Global Squash 1,Fusion Squash Club 1,HK Squash Centre,18,2026-03-16
Kowloon Cricket Club 6B,Ladies Recreation Club Div 6,Kowloon Cricket Club,18,2026-03-16
Ladies Recreation Club Div 6,Hong Kong Football Club 6B,Ladies Recreation Club,19,2026-03-23
Kowloon Cricket Club 6B,Global Squash 1,Kowloon Cricket Club,19,2026-03-23
Fusion Squash Club 1,Hong Kong Football Club 6A,HK Squash Centre,19,2026-03-23
Electrify Squash Div 6,Hong Kong Cricket Club D6,HK Squash Centre,19,2026-03-23
Hong Kong Football Club 6C,X-Alpha 3,Hong Kong Football Club,19,2026-03-23
Uncles,Kowloon Cricket Club 6A,Cornwall Street Squash Centre,19,2026-03-23
Hong Kong Football Club 6B,Uncles,Hong Kong Football Club,20,2026-04-13
Kowloon Cricket Club 6A,Hong Kong Football Club 6C,Kowloon Cricket Club,20,2026-04-13
Hong Kong Cricket Club D6,X-Alpha 3,Hong Kong Cricket Club,20,2026-04-13
Electrify Squash Div 6,Fusion Squash Club 1,HK Squash Centre,20,2026-04-13
Hong Kong Football Club 6A,Kowloon Cricket Club 6B,Hong Kong Football Club,20,2026-04-13
Global Squash 1,Ladies Recreation Club Div 6,HK Squash Centre,20,2026-04-13
Global Squash 1,Hong Kong Football Club 6B,HK Squash Centre,21,2026-04-20
Ladies Recreation Club Div 6,Hong Kong Football Club 6A,Ladies Recreation Club,21,2026-04-20
Kowloon Cricket Club 6B,Electrify Squash Div 6,Kowloon Cricket Club,21,2026-04-20
Fusion Squash Club 1,X-Alpha 3,HK Squash Centre,21,2026-04-20
Hong Kong Cricket Club D6,Kowloon Cricket Club 6A,Hong Kong Cricket Club,21,2026-04-20
Hong Kong Football Club 6C,Uncles,Hong Kong Football Club,21,2026-04-20
Hong Kong Football Club 6B,Electrify Squash Div 6,Hong Kong Football Club,22,2026-04-27
Hong Kong Football Club 6A,X-Alpha 3,Hong Kong Football Club,22,2026-04-27
Global Squash 1,Kowloon Cricket Club 6A,HK Squash Centre,22,2026-04-27
Ladies Recreation Club Div 6,Uncles,Ladies Recreation Club,22,2026-04-27
Kowloon Cricket Club 6B,Hong Kong Football Club 6C,Kowloon Cricket Club,22,2026-04-27
Fusion Squash Club 1,Hong Kong Cricket Club D6,HK Squash Centre,22,2026-04-27
