Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
HKCC TUESDAY NIGHT ROCKERS,70.0,70.0,60.0,80.0,80.0,72.0,50
Greenfield,70.0,66.66666666666666,100.0,66.66666666666666,55.55555555555556,71.77777777777777,46
The Zero Squash Club D15,100.0,77.77777777777779,33.33333333333333,66.66666666666666,55.55555555555556,66.66666666666666,45
ZOMA,40.0,60.0,80.0,75.0,75.0,66.0,46
Invader Squash,20.0,50.0,60.0,50.0,80.0,52.0,50
HEAD SHATIN 4,40.0,66.66666666666666,44.44444444444444,33.33333333333333,50.0,46.88888888888888,45
Kinetic 5,75.0,12.5,25.0,50.0,25.0,37.5,40
Star River 3,10.0,40.0,20.0,30.0,30.0,26.0,50
HKFS,75.0,33.33333333333333,16.666666666666664,0.0,0.0,25.0,26
7NT,11.11111111111111,11.11111111111111,44.44444444444444,12.5,0.0,15.833333333333332,42
