Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Global 2,80.0,80.0,70.0,70.0,87.5,77.5,48
Hong Kong Football Club 16,50.0,70.0,80.0,80.0,77.77777777777779,71.55555555555556,49
Hong Kong Racketlon Association,90.0,60.0,70.0,70.0,66.66666666666666,71.33333333333333,49
South China Athletic Association,50.0,80.0,100.0,60.0,60.0,70.0,50
Alpha CUHK 2,33.33333333333333,88.88888888888889,66.66666666666666,77.77777777777779,66.66666666666666,66.66666666666666,45
Winter Warriors,50.0,70.0,60.0,75.0,50.0,61.0,44
Airporterz,70.0,60.0,60.0,40.0,40.0,54.0,50
CSD,70.0,40.0,30.0,22.22222222222222,0.0,32.44444444444444,48
Mass,30.0,10.0,20.0,40.0,50.0,30.0,50
Latecomers,60.0,0.0,0.0,22.22222222222222,33.33333333333333,23.11111111111111,48
Progressive Squash Club,11.11111111111111,22.22222222222222,22.22222222222222,11.11111111111111,42.857142857142854,21.904761904761905,43
Star River 4,0.0,20.0,20.0,30.0,30.0,20.0,50
