Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club Rockettes,45.45454545454545,72.72727272727273,72.72727272727273,75.0,66.47727272727273,41
Hong Kong Football Club L3A,81.81818181818183,54.54545454545454,54.54545454545454,75.0,66.47727272727272,41
Perrier Ladies A,54.54545454545454,72.72727272727273,40.0,33.33333333333333,50.151515151515156,41
Perrier Ladies B,81.81818181818183,45.45454545454545,36.36363636363637,30.0,48.409090909090914,43
Hong Kong Cricket Club L3,36.36363636363637,18.181818181818183,50.0,33.33333333333333,34.46969696969697,35
Hong Kong Football Club L3B,0.0,36.36363636363637,45.45454545454545,50.0,32.95454545454545,41
