Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Yuen Long JR 1,90.9090909090909,63.63636363636363,72.72727272727273,72.72727272727273,55.55555555555556,71.11111111111111,53
United Services Recreation Club 2,72.72727272727273,80.0,90.0,70.0,40.0,70.54545454545455,51
Spark 2,50.0,44.44444444444444,77.77777777777779,75.0,83.33333333333334,66.11111111111111,42
Hong Kong Football Club 7,60.0,80.0,40.0,55.55555555555556,75.0,62.11111111111111,47
Warriors 1,40.0,40.0,40.0,40.0,88.88888888888889,49.77777777777778,49
i-Mask Advance Squash Club 4,45.45454545454545,45.45454545454545,36.36363636363637,54.54545454545454,30.0,42.36363636363636,54
Squashathon Zero,18.181818181818183,63.63636363636363,9.090909090909092,36.36363636363637,54.54545454545454,36.36363636363636,55
i-Mask Advance Squash Club 3,9.090909090909092,36.36363636363637,36.36363636363637,36.36363636363637,63.63636363636363,36.36363636363636,55
Neptune,40.0,40.0,70.0,20.0,11.11111111111111,36.22222222222222,49
Yuen Long Squash Club,77.77777777777779,0.0,33.33333333333333,44.44444444444444,11.11111111111111,33.33333333333333,45
