Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M3,"Poole-Wilson Michael, Bernard Edwin (11)",Poole-Wilson Michael (8),Poole-Wilson Michael (72.7%)
Hong Kong Football Club M3A,Thompson John (14),"Li Samuel Kwok Sing, Thompson John (8)",Yeung Tak Keung (100.0%)
Hong Kong Football Club M3B,"Padgaonkar Ashwin, Schultz Nikolaj (13)","Tanner Julian, Schultz Nikolaj (8)",Tanner Julian (66.7%)
Kowloon Cricket Club M3,Choy Yuk Kwong Donnie (14),Choy Yuk Kwong Donnie (6),Tsang Wai Kit Paul (44.4%)
Old Squash Fellows,Leung Dick Kan Fai (14),Leung Dick Kan Fai (12),Leung Dick Kan Fai (85.7%)
Royal Hong Kong Yacht Club M3,Cheng Victor Kwok Wai (14),Cheng Victor Kwok Wai (13),Cheng Victor Kwok Wai (92.9%)
Titlows Squash Team,"Au Ming Chung Sampson, Yung Kai Sing (16)",Au Ming Chung Sampson (5),Au Ming Chung Sampson (31.2%)
United Services Recreation Club M3,"Bidal Jay, Freeman Neil (14)",Freeman Neil (14),"Chow Ming Hei Quincy, Freeman Neil, Cheng Jonathan Yee Fung, Leung Chung Yin, Lai Kwok Wai Wilfred (100.0%)"
