Home Team,Away Team,Venue,Match Week,Date
The Zero Squash Club D11,Sea Bear,Cornwall Street Squash Centre,20,2026-04-14
Tuen Mun Squash Club,GMDBB,Cornwall Street Squash Centre,20,2026-04-14
Electrify Squash Div 11,South China Athletic Association,HK Squash Centre,20,2026-04-14
Invader Squash,7NT,Harbour Road Sports Centre,20,2026-04-14
ZOMA,Alpha CUHK,Cornwall Street Squash Centre,20,2026-04-14
Alpha CUHK,Invader Squash,Cornwall Street Squash Centre,21,2026-04-21
7NT,Electrify Squash Div 11,Cornwall Street Squash Centre,21,2026-04-21
South China Athletic Association,Tuen Mun Squash Club,HK Squash Centre,21,2026-04-21
GMDBB,The Zero Squash Club D11,Cornwall Street Squash Centre,21,2026-04-21
Sea Bear,i-Mask Advance Squash Club 5,Cornwall Street Squash Centre,21,2026-04-21
i-Mask Advance Squash Club 5,GMDBB,Cornwall Street Squash Centre,22,2026-04-28
The Zero Squash Club D11,South China Athletic Association,Cornwall Street Squash Centre,22,2026-04-28
Tuen Mun Squash Club,7NT,Cornwall Street Squash Centre,22,2026-04-28
Electrify Squash Div 11,Alpha CUHK,HK Squash Centre,22,2026-04-28
Invader Squash,ZOMA,Harbour Road Sports Centre,22,2026-04-28
