Team,Played,Won,Lost,Points
YLJR,17,13,4,73
Kowloon Cricket Club 4,17,13,4,72
TNGX,17,11,6,69
X-Alpha 2,17,11,6,64
Sha Tin 1,17,12,5,63
Hong Kong Football Club 4B,17,8,9,46
Hong Kong Football Club 4A,17,7,10,40
The Squash Club 1,17,3,14,30
Hong Kong Cricket Club D4A,17,4,13,27
Hong Kong Cricket Club D4B,17,3,14,23
