Team,Played,Won,Lost,Points
JESSICA L4,15,12,3,58
JESSICA Mochis,15,12,3,53
The Squash Club L4,15,10,5,47
Hong Kong Football Club JSA,15,9,6,42
Kwai Tsing District Squash Club L4,15,5,10,33
Hong Kong Cricket Club Rockettes,15,5,10,27
Hong Kong Cricket Club L4,15,6,9,26
Squashathon Ladies,15,5,10,26
Hong Kong Football Club L4,14,3,11,22
