Team,Played,Won,Lost,Points
Kowloon Cricket Club 5,15,15,0,83
ERROR,15,13,2,69
Physical Chess 1,15,11,4,59
Hong Kong Football Club 5,15,7,8,46
United Services Recreation Club 2,15,6,9,37
Happy Squash 2,15,6,9,36
Sha Tin 2,15,4,11,35
Squashathon,15,4,11,31
NEXUS 2,16,2,14,11
