Team,Played,Won,Lost,Points
X-Alpha 1,17,16,1,84
Kowloon Cricket Club 3B,17,12,5,64
Happy Squash 1,17,10,7,61
NEXUS 1,17,8,9,50
Hong Kong Football Club 3A,17,8,9,47
United Services Recreation Club 1,17,6,11,36
Kowloon Cricket Club 3A,17,4,13,33
Hong Kong Football Club 3B,17,4,13,33
