Team,Played,Won,Lost,Points
The Squash Club 2,17,15,2,88
Twister,17,14,3,76
Centre Squash,17,13,4,66
Hong Kong Football Club 9,17,11,6,64
i-Mask Advance Squash Club 3,17,11,6,57
The Hong Kong Jockey Club Div 9,17,8,9,44
Kowloon Cricket Club 9,17,5,12,35
HKPF Squash Team,17,3,14,34
Kinetic 3,17,4,13,28
BOSS,17,1,16,18
