Team,Played,Won,Lost,Points
X-Alpha 4,17,14,3,75
Smart Squash 1,17,13,4,71
Happy Squash 3,17,9,8,56
TNG 1,17,10,7,54
Vitality Squash 1,17,5,12,32
Fusion Squash Club 2,17,0,17,14
