Team,Played,Won,Lost,Points
Sha Tin 4,16,16,0,90
RELAY 1,15,12,3,67
Thunder 2,15,10,5,54
Banbil,16,9,7,51
Hong Kong Cricket Club D10,15,9,6,50
Kwai Tsing District Squash Club,15,8,7,50
United Services Recreation Club 3,15,7,8,43
Mercury,14,4,10,27
Squashathon Advance,14,4,10,24
i-Mask Advance Squash Club 4,15,2,13,23
Bravo D10,14,1,13,12
