Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 6B,100.0,80.0,100.0,80.0,80.0,88.0,25
United Services Recreation Club 2,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,66.66666666666666,80.0,30
Kowloon Cricket Club 6A,100.0,50.0,75.0,75.0,25.0,65.0,20
Hong Kong Cricket Club 4,60.0,40.0,40.0,80.0,80.0,60.0,25
Friend Club 3,50.0,50.0,50.0,50.0,25.0,45.0,20
Global Squash 1,20.0,40.0,20.0,40.0,100.0,44.0,25
Hong Kong Football Club 6B,60.0,40.0,20.0,80.0,20.0,44.0,25
Hong Kong Football Club 6C,50.0,0.0,50.0,50.0,50.0,40.0,10
Hong Kong Football Club 6A,0.0,40.0,60.0,40.0,60.0,40.0,25
Social Squash Team,60.0,40.0,0.0,0.0,20.0,24.0,25
