Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
The Squash Club 3,100.0,100.0,100.0,100.0,100.0,100.0,5
Tuen Mun Squash Club,100.0,100.0,100.0,50.0,50.0,80.0,10
BOSS,0.0,50.0,100.0,100.0,100.0,70.0,10
HKCC Tuesday Night Rockers,80.0,40.0,80.0,60.0,60.0,64.0,25
Global Squash 2,100.0,50.0,50.0,50.0,50.0,60.0,20
Sha Tin 5,50.0,100.0,0.0,50.0,100.0,60.0,10
Kinetic 3,40.0,60.0,80.0,60.0,40.0,56.0,25
Star River 1,0.0,66.66666666666666,100.0,33.33333333333333,66.66666666666666,53.33333333333333,15
i-Mask Advance Squash Club 4,0.0,50.0,100.0,0.0,50.0,40.0,10
7NT,0.0,0.0,100.0,100.0,0.0,40.0,5
Invader Squash,40.0,0.0,40.0,40.0,20.0,28.0,25
