Home Team,Away Team,Venue,Match Week,Date
Social Squash Team,Hong Kong Football Club 7B,HK Squash Centre,10,2026-01-07
Thunder 1,Kinetic 1,Cornwall Street Squash Centre,10,2026-01-07
