Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,70.0,95.0,89.47368421052632,88.23529411764706,91.66666666666666,86.87512899896801,88
Fusion Squash Club 2,60.0,70.0,65.0,66.66666666666666,75.0,67.33333333333333,94
Sha Tin 6,76.19047619047619,66.66666666666666,52.38095238095239,45.0,69.23076923076923,61.89377289377289,96
SocGen Squash,40.909090909090914,47.61904761904761,65.0,66.66666666666666,76.92307692307693,59.42357642357642,94
Energy Squash Club 2,17.647058823529413,70.58823529411765,93.33333333333333,50.0,33.33333333333333,52.98039215686274,67
X-Alpha 5,55.55555555555556,47.05882352941176,56.25,46.666666666666664,50.0,51.10620915032679,78
HKIS Div 13,31.25,37.5,46.15384615384615,70.0,66.66666666666666,50.31410256410256,58
Energy Squash Club 1,42.10526315789473,38.88888888888889,50.0,46.666666666666664,30.0,41.53216374269006,80
i-Mask Advance Squash Club 5,80.0,33.33333333333333,26.666666666666668,25.0,40.0,41.0,58
Kinetic 4,70.0,10.0,30.0,21.052631578947366,28.57142857142857,31.92481203007519,93
Happy Squash 4,31.57894736842105,68.42105263157895,5.263157894736842,31.25,13.333333333333334,29.969298245614034,88
Yuen Long District Sports Association Limited,21.052631578947366,5.555555555555555,18.75,35.714285714285715,23.076923076923077,20.829879185142342,80
