Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,12,11,1,58,47,13
Kowloon Cricket Club 14,13,10,3,51,43,22
North District Sports Association 3,13,8,5,46,38,27
Hong Kong Football Club 14A,12,7,5,38,31,29
Hong Kong Football Club 14B,13,5,8,33,31,34
Electrify Squash Div 14,13,4,9,33,29,36
8 Virtues + 1,13,6,7,26,25,40
X-Alpha 6,13,0,13,7,11,54
