Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
North District Sports Association 1,13,12,1,60,48,17
Alpha CUHK,13,10,3,58,48,17
South China Athletic Association,13,11,2,57,46,19
Winter Warriors,13,9,4,55,46,19
Hong Kong Football Club 12A,13,10,3,49,39,26
Sea Bear,13,7,6,46,39,26
Star River 2,13,5,8,31,26,39
ZOMA,13,4,9,31,27,38
Hong Kong Racketlon Assoication 2,13,4,9,25,21,44
Hong Kong Football Club 12B,13,3,10,22,20,45
CSD Squash Team,13,2,11,19,18,47
Latecomers,13,1,12,13,12,53
