Team Name,Home,Average Home Score,Average Away Score,home_away_diff
The Squash Club 1,Cornwall Street Squash Centre,4.0,1.0,3.0
TNGX,Cornwall Street Squash Centre,4.0,2.0,2.0
Hong Kong Cricket Club D4A,Hong Kong Cricket Club,2.0,0.5,1.5
Hong Kong Cricket Club D4B,Hong Kong Cricket Club,1.0,0.3333333333333333,0.6666666666666667
Hong Kong Football Club 4B,Hong Kong Football Club,1.5,1.0,0.5
Kowloon Cricket Club 4,Kowloon Cricket Club,4.5,4.0,0.5
X-Alpha 2,Cornwall Street Squash Centre,3.0,3.0,0.0
Hong Kong Football Club 4A,Hong Kong Football Club,2.6666666666666665,3.5,-0.8333333333333335
Sha Tin 1,Cornwall Street Squash Centre,1.0,3.0,-2.0
YLJR,Cornwall Street Squash Centre,0.0,3.0,-3.0
