Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Hong Kong Football Club 5A,18,14.696348174087044,3.3036518259129566,74.3686843421711,99.89994997498749,82.59129564782391,14.207103551775887,2.5512756378189096,0.5502751375687844,0.10005002501250625,0.0,0.0,0.0,0.0,0.0
Physical Chess 1,18,12.970985492746372,5.029014507253627,66.57428714357178,96.69834917458729,13.356678339169584,51.72586293146574,23.961980990495245,7.653826913456728,2.6013006503251628,0.6503251625812907,0.0,0.05002501250625312,0.0,0.0
X-Alpha 2,18,11.764382191095548,6.235617808904452,62.84142071035518,89.84492246123061,3.251625812906453,24.562281140570285,43.42171085542771,18.609304652326163,6.903451725862932,2.2011005502751377,0.80040020010005,0.25012506253126565,0.0,0.0
Hong Kong Racketlon Association 1,18,10.360680340170084,7.639319659829915,58.39069534767384,65.88294147073537,0.7003501750875438,7.653826913456728,20.110055027513756,37.41870935467734,18.959479739869938,9.854927463731865,3.1015507753876936,1.6508254127063533,0.5502751375687844,0.0
Uncle,18,8.827913956978488,9.172086043021512,54.383191595797896,25.162581290645324,0.10005002501250625,1.3506753376688343,6.253126563281642,17.45872936468234,31.615807903951975,21.660830415207606,13.656828414207103,5.952976488244122,1.9509754877438719,0.0
Happy Squash 2,18,8.103051525762881,9.896948474237119,52.30015007503752,15.007503751875937,0.0,0.400200100050025,2.851425712856428,11.755877938969485,22.56128064032016,26.013006503251624,18.609304652326163,11.255627813906953,6.503251625812906,0.05002501250625312
Hong Kong Football Club 5B,18,7.017508754377189,10.98249124562281,48.06503251625813,3.2016008004002,0.0,0.0,0.1500750375187594,3.0515257628814405,7.603801900950476,16.258129064532266,23.21160580290145,25.212606303151574,24.412206103051524,0.10005002501250625
Squashathon,18,7.367183591795898,10.632816408204102,46.72736368184092,2.2011005502751377,0.0,0.05002501250625312,0.25012506253126565,1.900950475237619,5.302651325662831,12.906453226613307,22.11105552776388,27.963981990995496,29.064532266133064,0.4502251125562781
The Squash Club 1,18,6.301650825412707,11.698349174587293,46.4392196098049,2.101050525262631,0.0,0.05002501250625312,0.4502251125562781,1.6008004002001,4.352176088044022,10.455227613806903,18.459229614807406,27.613806903451728,36.46823411705853,0.5502751375687844
i-Mask Advance Squash Club 1,18,2.5902951475737868,15.409704852426213,28.909954977488745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05002501250625312,0.05002501250625312,1.0505252626313157,98.84942471235618
