Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
X-Alpha 3,18,11.704852426213106,6.295147573786894,67.39669834917459,99.39969984992497,85.39269634817408,11.505752876438219,2.001000500250125,0.5002501250625313,0.5002501250625313,0.10005002501250625,0.0
Hong Kong Football Club 7A,18,9.896948474237119,8.103051525762881,56.463731865932964,82.74137068534267,7.35367683841921,35.467733866933465,25.212606303151574,14.70735367683842,9.654827413706855,5.602801400700351,2.001000500250125
UST,18,9.42471235617809,8.57528764382191,53.72186093046523,67.23361680840421,3.9019509754877437,20.060030015007506,22.761380690345174,20.51025512756378,14.457228614307155,11.555777888944473,6.753376688344172
Vitality Squash 1,18,9.552276138069034,8.447723861930966,52.21210605302651,56.478239119559774,1.6508254127063533,16.258129064532266,18.209104552276138,20.36018009004502,18.3591795897949,15.807903951975987,9.354677338669335
Hong Kong Cricket Club 5,18,8.258129064532266,9.741870935467734,50.379189594797396,40.72036018009005,1.1005502751375689,7.653826913456728,13.75687843921961,18.209104552276138,20.31015507753877,21.510755377688845,17.45872936468234
Kinetic 1,18,7.217608804402201,10.7823911955978,49.964482241120564,36.568284142071036,0.4502251125562781,6.803401700850426,12.30615307653827,17.008504252126063,20.51025512756378,22.211105552776388,20.710355177588795
The Best Group 1,18,6.945472736368184,11.054527263631815,46.86193096548274,16.858429214607305,0.1500750375187594,2.2511255627813904,5.7528764382191095,8.704352176088044,16.208104052026012,23.21160580290145,43.72186093046523
