Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Electrify Squash Div 13,22,18.614807403701853,3.385192596298149,99.97948974487244,100.0,90.3951975987994,9.554777388694347,0.05002501250625312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sha Tin 6,22,16.704852426213108,5.295147573786894,89.2671335667834,99.84992496248124,9.604802401200601,86.74337168584292,2.751375687843922,0.750375187593797,0.1500750375187594,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SocGen Squash,22,11.577288644322161,10.422711355677839,71.98549274637318,65.23261630815408,0.0,1.7008504252126064,33.71685842921461,29.814907453726864,19.909954977488745,7.85392696348174,4.702351175587794,1.150575287643822,0.7003501750875438,0.3501750875437719,0.10005002501250625,0.0
X-Alpha 5,22,12.283641820910455,9.716358179089545,71.90295147573786,66.53326663331666,0.0,1.2006003001500751,35.467733866933465,29.864932466233117,18.859429714857427,8.054027013506754,3.451725862931466,1.7008504252126064,0.750375187593797,0.400200100050025,0.25012506253126565,0.0
Fusion Squash Club 2,22,12.970985492746372,9.029014507253628,69.49274637318659,49.774887443721866,0.0,0.80040020010005,22.861430715357677,26.113056528264135,27.113556778389196,11.955977988994498,5.7528764382191095,3.401700850425213,1.3506753376688343,0.4502251125562781,0.2001000500250125,0.0
HKIS Div 13,22,10.267133566783391,11.732866433216607,61.622811405702855,7.703851925962982,0.0,0.0,2.2011005502751377,5.502751375687844,13.556778389194598,21.010505252626313,18.409204602301152,14.607303651825912,11.455727863931967,8.504252126063031,4.552276138069034,0.2001000500250125
Energy Squash Club 1,22,9.291145572786395,12.708854427213605,60.21210605302651,5.2026013006503256,0.0,0.0,1.7008504252126064,3.5017508754377187,8.65432716358179,17.30865432716358,18.309154577288645,17.10855427713857,12.8064032016008,12.056028014007003,8.0040020010005,0.5502751375687844
i-Mask Advance Squash Club 5,22,8.958479239619809,13.04152076038019,57.51875937968985,1.8509254627313656,0.0,0.0,0.400200100050025,1.4507253626813406,3.951975987993997,10.705352676338169,13.75687843921961,17.258629314657327,18.90945472736368,18.009004502251123,14.25712856428214,1.3006503251625814
Yuen Long District Sports Association Limited,22,8.300150075037518,13.699849924962482,56.73886943471736,1.3506753376688345,0.0,0.0,0.25012506253126565,1.1005502751375689,2.501250625312656,8.804402201100551,12.856428214107055,16.758379189594798,18.3591795897949,19.85992996498249,17.90895447723862,1.6008004002001
Energy Squash Club 2,22,9.05352676338169,12.94647323661831,56.465732866433214,1.1005502751375689,0.0,0.0,0.25012506253126565,0.8504252126063032,2.851425712856428,8.404202101050526,12.256128064032017,15.007503751875939,19.15957978989495,19.759879939969984,19.05952976488244,2.4012006003001503
Kinetic 4,22,8.917458729364682,13.082541270635318,54.95447723861931,1.4007003501750876,0.0,0.0,0.3501750875437719,1.0505252626313157,2.451225612806403,5.852926463231616,10.405202601300651,12.906453226613307,16.10805402701351,18.55927963981991,27.66383191595798,4.652326163081541
Happy Squash 4,22,5.0605302651325665,16.939469734867433,41.85942971485743,0.0,0.0,0.0,0.0,0.0,0.0,0.05002501250625312,0.10005002501250625,0.10005002501250625,0.400200100050025,2.051025512756378,8.0040020010005,89.29464732366183
