Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,100.0,100.0,100.0,100.0,15
Kwai Tsing District Squash Club,100.0,100.0,100.0,100.0,100.0,100.0,5
RELAY 1,100.0,100.0,100.0,100.0,50.0,90.0,10
United Services Recreation Club 3,100.0,66.66666666666666,66.66666666666666,100.0,66.66666666666666,80.0,15
Banbil,50.0,50.0,100.0,50.0,50.0,60.0,10
Thunder 2,0.0,0.0,100.0,100.0,100.0,60.0,5
Mercury,0.0,50.0,50.0,0.0,0.0,20.0,10
i-Mask Advance Squash Club 4,0.0,0.0,0.0,100.0,0.0,20.0,4
Hong Kong Cricket Club D10,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,19.999999999999996,15
Bravo D10,0.0,0.0,0.0,0.0,0.0,0.0,5
