Home Team,Away Team,Venue,Match Week,Date
Squash Busters,Squashathon X,Kwun Chung Sports Centre,6,2025-11-29
Sha Tin 6,North District Sports Association 3,Cornwall Street Squash Centre,6,2025-11-29
North District Sports Association 3,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,7,2025-12-13
Squashathon X,Sha Tin 6,HK Squash Centre,7,2025-12-13
United Services Recreation Club 4,Squash Busters,United Services Recreation Club,7,2025-12-13
HKIS Div 15,Hong Kong Cricket Club D15,HK Squash Centre,7,2025-12-13
Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club D15,Royal Hong Kong Yacht Club,8,2025-12-20
HKIS Div 15,Squash Busters,Cornwall Street Squash Centre,8,2025-12-20
United Services Recreation Club 4,Sha Tin 6,United Services Recreation Club,8,2025-12-20
Squashathon X,North District Sports Association 3,Kwun Chung Sports Centre,8,2025-12-20
Squashathon X,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,9,2026-01-10
North District Sports Association 3,United Services Recreation Club 4,Cornwall Street Squash Centre,9,2026-01-10
Sha Tin 6,HKIS Div 15,Cornwall Street Squash Centre,9,2026-01-10
Squash Busters,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,9,2026-01-10
Royal Hong Kong Yacht Club Div 15,Squash Busters,Royal Hong Kong Yacht Club,10,2026-01-17
Hong Kong Cricket Club D15,Sha Tin 6,Hong Kong Cricket Club,10,2026-01-17
HKIS Div 15,North District Sports Association 3,HK Squash Centre,10,2026-01-17
United Services Recreation Club 4,Squashathon X,United Services Recreation Club,10,2026-01-17
United Services Recreation Club 4,Royal Hong Kong Yacht Club Div 15,United Services Recreation Club,11,2026-01-24
Squashathon X,HKIS Div 15,HK Squash Centre,11,2026-01-24
North District Sports Association 3,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,11,2026-01-24
Sha Tin 6,Squash Busters,Cornwall Street Squash Centre,11,2026-01-24
Royal Hong Kong Yacht Club Div 15,Sha Tin 6,Royal Hong Kong Yacht Club,12,2026-01-31
Squash Busters,North District Sports Association 3,Kwun Chung Sports Centre,12,2026-01-31
Hong Kong Cricket Club D15,Squashathon X,Hong Kong Cricket Club,12,2026-01-31
HKIS Div 15,United Services Recreation Club 4,HK Squash Centre,12,2026-01-31
HKIS Div 15,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,13,2026-02-07
United Services Recreation Club 4,Hong Kong Cricket Club D15,United Services Recreation Club,13,2026-02-07
Squashathon X,Squash Busters,HK Squash Centre,13,2026-02-07
North District Sports Association 3,Sha Tin 6,Cornwall Street Squash Centre,13,2026-02-07
Royal Hong Kong Yacht Club Div 15,North District Sports Association 3,Royal Hong Kong Yacht Club,14,2026-02-14
Sha Tin 6,Squashathon X,Cornwall Street Squash Centre,14,2026-02-14
Squash Busters,United Services Recreation Club 4,Kwun Chung Sports Centre,14,2026-02-14
Hong Kong Cricket Club D15,HKIS Div 15,Hong Kong Cricket Club,14,2026-02-14
Hong Kong Cricket Club D15,Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club,15,2026-03-07
Squash Busters,HKIS Div 15,Cornwall Street Squash Centre,15,2026-03-07
Sha Tin 6,United Services Recreation Club 4,Cornwall Street Squash Centre,15,2026-03-07
North District Sports Association 3,Squashathon X,Cornwall Street Squash Centre,15,2026-03-07
Royal Hong Kong Yacht Club Div 15,Squashathon X,Royal Hong Kong Yacht Club,16,2026-03-14
United Services Recreation Club 4,North District Sports Association 3,United Services Recreation Club,16,2026-03-14
HKIS Div 15,Sha Tin 6,HK Squash Centre,16,2026-03-14
Hong Kong Cricket Club D15,Squash Busters,Hong Kong Cricket Club,16,2026-03-14
Squash Busters,Royal Hong Kong Yacht Club Div 15,Kwun Chung Sports Centre,17,2026-03-21
Sha Tin 6,Hong Kong Cricket Club D15,Cornwall Street Squash Centre,17,2026-03-21
North District Sports Association 3,HKIS Div 15,Cornwall Street Squash Centre,17,2026-03-21
Squashathon X,United Services Recreation Club 4,HK Squash Centre,17,2026-03-21
Royal Hong Kong Yacht Club Div 15,United Services Recreation Club 4,Royal Hong Kong Yacht Club,18,2026-03-28
HKIS Div 15,Squashathon X,HK Squash Centre,18,2026-03-28
Hong Kong Cricket Club D15,North District Sports Association 3,Hong Kong Cricket Club,18,2026-03-28
Squash Busters,Sha Tin 6,Cornwall Street Squash Centre,18,2026-03-28
Sha Tin 6,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,19,2026-04-11
North District Sports Association 3,Squash Busters,Pei Ho Street Sports Centre,19,2026-04-11
Squashathon X,Hong Kong Cricket Club D15,HK Squash Centre,19,2026-04-11
United Services Recreation Club 4,HKIS Div 15,United Services Recreation Club,19,2026-04-11
Royal Hong Kong Yacht Club Div 15,HKIS Div 15,Royal Hong Kong Yacht Club,20,2026-04-18
Hong Kong Cricket Club D15,United Services Recreation Club 4,Hong Kong Cricket Club,20,2026-04-18
Squash Busters,Squashathon X,Kwun Chung Sports Centre,20,2026-04-18
Sha Tin 6,North District Sports Association 3,Cornwall Street Squash Centre,20,2026-04-18
North District Sports Association 3,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,21,2026-04-25
Squashathon X,Sha Tin 6,HK Squash Centre,21,2026-04-25
United Services Recreation Club 4,Squash Busters,United Services Recreation Club,21,2026-04-25
HKIS Div 15,Hong Kong Cricket Club D15,HK Squash Centre,21,2026-04-25
